session_id,user_id,session_theme,start_time,end_time,reel_count,total_watch_seconds
SESS000281,U000050,backend_cloud,2025-07-10T22:40:28,2025-07-10T22:43:01,5,100.3
SESS000282,U000050,gaming_hardware,2025-06-24T20:49:57,2025-06-24T20:52:46,6,92.1
SESS000283,U000050,dsa_java_interview,2025-01-05T11:58:29,2025-01-05T12:00:02,4,54.0
SESS000284,U000050,ai_python,2025-11-04T13:39:18,2025-11-04T13:41:17,4,97.1
SESS000285,U000050,dsa_java_interview,2025-07-08T03:42:53,2025-07-08T03:48:11,10,205.1
SESS000286,U000050,gaming_hardware,2025-08-23T21:03:20,2025-08-23T21:08:11,9,202.9
SESS000287,U000050,mixed_scroll,2025-02-02T15:40:58,2025-02-02T15:45:39,11,190.8
SESS000288,U000050,entertainment_heavy,2025-11-14T13:30:12,2025-11-14T13:34:28,10,129.9
SESS000289,U000051,gaming_hardware,2025-11-21T17:38:01,2025-11-21T17:39:27,3,51.1
SESS000290,U000051,backend_cloud,2025-04-18T09:19:09,2025-04-18T09:21:13,3,89.6
SESS000291,U000051,entertainment_heavy,2025-04-02T05:28:45,2025-04-02T05:36:30,12,297.7
SESS000292,U000051,cybersecurity,2025-06-01T09:48:31,2025-06-01T09:52:26,5,175.2
SESS000293,U000052,gaming_hardware,2025-01-31T22:57:10,2025-01-31T23:00:02,4,123.6
SESS000294,U000052,backend_cloud,2025-01-29T03:08:40,2025-01-29T03:11:44,4,145.4
SESS000295,U000052,cybersecurity,2025-06-20T14:41:39,2025-06-20T14:44:20,6,99.1
SESS000296,U000052,entertainment_heavy,2025-09-06T11:39:32,2025-09-06T11:42:29,8,90.5
SESS000297,U000052,mixed_scroll,2025-05-15T21:38:39,2025-05-15T21:39:45,3,33.4
SESS000298,U000053,dsa_java_interview,2025-01-22T04:19:59,2025-01-22T04:23:29,6,143.3
SESS000299,U000053,gaming_hardware,2025-08-08T23:36:00,2025-08-08T23:40:09,7,170.4
SESS000300,U000053,backend_cloud,2025-10-14T23:15:17,2025-10-14T23:17:03,5,46.0
SESS000301,U000054,ai_python,2025-06-18T06:30:38,2025-06-18T06:32:27,3,60.0
SESS000302,U000054,entertainment_heavy,2025-09-09T06:09:53,2025-09-09T06:12:09,4,114.0
SESS000303,U000054,backend_cloud,2025-11-14T23:58:44,2025-11-15T00:00:26,4,71.3
SESS000304,U000054,backend_cloud,2025-05-23T01:57:18,2025-05-23T02:04:37,11,323.6
SESS000305,U000054,mixed_scroll,2025-05-21T03:42:38,2025-05-21T03:47:19,9,186.2
SESS000306,U000054,ai_python,2025-05-24T08:17:44,2025-05-24T08:23:12,12,200.1
SESS000307,U000054,gaming_hardware,2025-08-30T05:02:47,2025-08-30T05:05:55,4,121.9
SESS000308,U000055,backend_cloud,2025-11-15T02:35:03,2025-11-15T02:39:26,8,198.5
SESS000309,U000055,cybersecurity,2025-06-17T22:08:40,2025-06-17T22:11:32,8,98.5
SESS000310,U000055,dsa_java_interview,2025-01-10T02:37:33,2025-01-10T02:41:29,6,175.5
SESS000311,U000055,dsa_java_interview,2025-09-19T18:34:01,2025-09-19T18:34:47,3,12.9
SESS000312,U000055,backend_cloud,2025-01-27T19:39:13,2025-01-27T19:41:15,5,74.2
SESS000313,U000056,ai_python,2025-08-26T00:31:58,2025-08-26T00:35:56,6,154.6
SESS000314,U000056,gaming_hardware,2025-08-01T06:22:37,2025-08-01T06:25:52,5,149.6
SESS000315,U000056,dsa_java_interview,2025-03-28T14:53:10,2025-03-28T14:57:01,7,162.5
SESS000316,U000056,entertainment_heavy,2025-11-20T06:30:04,2025-11-20T06:35:27,12,230.9
SESS000317,U000056,ai_python,2025-07-04T06:44:20,2025-07-04T06:47:57,5,158.1
SESS000318,U000056,backend_cloud,2025-01-17T15:44:59,2025-01-17T15:50:08,10,214.0
SESS000319,U000056,dsa_java_interview,2025-01-13T04:48:36,2025-01-13T04:52:21,9,158.2
SESS000320,U000057,dsa_java_interview,2025-06-01T16:08:27,2025-06-01T16:09:38,3,50.0
SESS000321,U000057,ai_python,2025-05-02T08:56:28,2025-05-02T09:01:36,11,179.8
SESS000322,U000057,dsa_java_interview,2025-07-01T02:51:25,2025-07-01T02:55:02,8,161.3
SESS000323,U000057,dsa_java_interview,2025-02-14T11:00:10,2025-02-14T11:03:11,5,136.4
SESS000324,U000058,mixed_scroll,2025-08-31T20:57:00,2025-08-31T20:59:22,4,77.6
SESS000325,U000058,backend_cloud,2025-02-13T10:57:20,2025-02-13T10:59:32,5,110.2
SESS000326,U000058,entertainment_heavy,2025-06-04T08:06:26,2025-06-04T08:11:24,10,180.3
SESS000327,U000059,backend_cloud,2025-07-15T09:58:53,2025-07-15T10:03:07,8,191.9
SESS000328,U000059,gaming_hardware,2025-06-08T19:36:29,2025-06-08T19:38:48,6,91.3
SESS000329,U000059,backend_cloud,2025-11-11T11:38:50,2025-11-11T11:43:06,7,187.7
SESS000330,U000059,gaming_hardware,2025-07-04T22:23:25,2025-07-04T22:25:39,7,82.2
SESS000331,U000059,entertainment_heavy,2025-11-06T02:19:35,2025-11-06T02:23:02,5,164.3
SESS000332,U000060,backend_cloud,2025-07-28T03:26:34,2025-07-28T03:29:45,6,116.5
SESS000333,U000060,ai_python,2025-07-24T08:56:28,2025-07-24T09:01:51,10,237.2
SESS000334,U000060,dsa_java_interview,2025-08-29T03:35:22,2025-08-29T03:40:13,9,198.5
SESS000335,U000060,ai_python,2025-09-10T09:51:59,2025-09-10T09:57:51,9,247.2
SESS000336,U000061,entertainment_heavy,2025-07-13T05:07:05,2025-07-13T05:12:09,9,176.9
SESS000337,U000061,gaming_hardware,2025-09-14T00:43:15,2025-09-14T00:45:27,5,69.2
SESS000338,U000061,entertainment_heavy,2025-01-27T19:26:43,2025-01-27T19:31:50,10,206.3
SESS000339,U000061,cybersecurity,2025-11-10T18:40:36,2025-11-10T18:45:44,9,203.7
SESS000340,U000061,mixed_scroll,2025-05-04T17:36:05,2025-05-04T17:40:40,9,153.4
SESS000341,U000061,cybersecurity,2025-06-24T05:15:11,2025-06-24T05:17:57,6,115.2
SESS000342,U000062,entertainment_heavy,2025-10-11T14:57:19,2025-10-11T14:59:55,6,97.0
SESS000343,U000062,ai_python,2025-11-05T02:19:22,2025-11-05T02:21:21,3,86.4
SESS000344,U000062,entertainment_heavy,2025-04-02T05:41:18,2025-04-02T05:45:28,8,163.0
SESS000345,U000062,dsa_java_interview,2025-10-26T03:20:21,2025-10-26T03:26:19,11,240.1
SESS000346,U000063,cybersecurity,2025-02-05T20:26:04,2025-02-05T20:27:12,3,58.1
SESS000347,U000063,backend_cloud,2025-08-22T03:22:19,2025-08-22T03:27:18,10,194.0
SESS000348,U000063,cybersecurity,2025-10-18T02:50:37,2025-10-18T02:54:21,5,154.8
SESS000349,U000063,gaming_hardware,2025-05-28T11:40:52,2025-05-28T11:46:26,10,223.5
SESS000350,U000063,ai_python,2025-04-22T16:58:03,2025-04-22T16:59:45,4,65.4
SESS000351,U000063,mixed_scroll,2025-01-27T14:53:52,2025-01-27T14:56:48,5,102.5
SESS000352,U000063,backend_cloud,2025-04-28T11:21:57,2025-04-28T11:23:49,5,69.4
SESS000353,U000063,entertainment_heavy,2025-07-15T12:47:53,2025-07-15T12:50:11,5,88.3
SESS000354,U000064,dsa_java_interview,2025-08-29T12:41:16,2025-08-29T12:43:28,5,65.6
SESS000355,U000064,entertainment_heavy,2025-04-30T04:28:38,2025-04-30T04:32:14,6,146.8
SESS000356,U000064,entertainment_heavy,2025-02-10T21:38:25,2025-02-10T21:43:50,11,199.1
SESS000357,U000065,entertainment_heavy,2025-10-11T21:08:42,2025-10-11T21:16:36,11,348.1
SESS000358,U000065,backend_cloud,2025-05-04T08:19:15,2025-05-04T08:26:00,12,283.6
SESS000359,U000065,dsa_java_interview,2025-01-23T23:35:35,2025-01-23T23:38:20,5,99.7
SESS000360,U000065,backend_cloud,2025-03-29T06:30:45,2025-03-29T06:39:06,12,358.0
SESS000361,U000065,mixed_scroll,2025-05-26T10:23:51,2025-05-26T10:31:13,12,313.2
SESS000362,U000065,backend_cloud,2025-01-13T09:13:19,2025-01-13T09:19:20,9,260.8
SESS000363,U000065,gaming_hardware,2025-07-22T18:04:43,2025-07-22T18:10:16,11,216.6
SESS000364,U000065,mixed_scroll,2025-08-19T14:47:05,2025-08-19T14:53:53,10,298.3
SESS000365,U000066,entertainment_heavy,2025-06-03T16:11:29,2025-06-03T16:16:31,9,212.4
SESS000366,U000066,gaming_hardware,2025-01-27T00:53:51,2025-01-27T01:00:37,10,261.6
SESS000367,U000066,mixed_scroll,2025-09-30T20:34:02,2025-09-30T20:37:29,6,123.5
SESS000368,U000066,entertainment_heavy,2025-04-08T23:43:06,2025-04-08T23:48:48,10,238.3
SESS000369,U000066,backend_cloud,2025-04-14T01:10:10,2025-04-14T01:15:50,9,217.3
SESS000370,U000067,ai_python,2025-01-17T13:29:19,2025-01-17T13:33:43,10,177.8
SESS000371,U000067,ai_python,2025-06-04T13:59:16,2025-06-04T14:02:22,7,103.0
SESS000372,U000067,entertainment_heavy,2025-11-08T12:44:46,2025-11-08T12:48:02,8,116.0
SESS000373,U000067,dsa_java_interview,2025-11-30T22:14:56,2025-11-30T22:18:57,11,153.4
SESS000374,U000067,dsa_java_interview,2025-10-18T22:16:47,2025-10-18T22:20:18,8,157.1
SESS000375,U000067,backend_cloud,2025-03-06T07:29:06,2025-03-06T07:33:59,10,188.8
SESS000376,U000067,ai_python,2025-02-23T12:23:29,2025-02-23T12:25:36,6,74.7
SESS000377,U000067,gaming_hardware,2025-11-02T13:43:04,2025-11-02T13:44:34,3,67.7
SESS000378,U000068,dsa_java_interview,2025-06-30T12:22:32,2025-06-30T12:29:53,11,312.1
SESS000379,U000068,dsa_java_interview,2025-04-01T19:47:16,2025-04-01T19:48:17,3,42.5
SESS000380,U000068,ai_python,2025-04-13T20:57:30,2025-04-13T21:05:02,12,347.1
SESS000381,U000069,entertainment_heavy,2025-09-17T01:29:23,2025-09-17T01:34:51,11,235.9
SESS000382,U000069,gaming_hardware,2025-08-02T05:49:42,2025-08-02T05:53:08,5,150.1
SESS000383,U000069,backend_cloud,2025-11-15T00:48:14,2025-11-15T00:50:40,5,89.1
SESS000384,U000069,backend_cloud,2025-03-07T10:43:15,2025-03-07T10:47:23,7,183.2
SESS000385,U000069,gaming_hardware,2025-05-13T21:38:54,2025-05-13T21:45:32,11,267.9
SESS000386,U000070,entertainment_heavy,2025-04-15T05:44:09,2025-04-15T05:48:20,7,164.4
SESS000387,U000070,cybersecurity,2025-08-30T22:58:58,2025-08-30T23:04:01,7,216.2
SESS000388,U000070,cybersecurity,2025-03-02T03:10:11,2025-03-02T03:14:49,9,177.4
SESS000389,U000070,dsa_java_interview,2025-07-13T20:08:44,2025-07-13T20:11:12,4,108.1
SESS000390,U000070,ai_python,2025-05-24T21:58:59,2025-05-24T22:05:35,10,282.4
SESS000391,U000070,cybersecurity,2025-05-24T14:32:39,2025-05-24T14:35:28,5,113.7
SESS000392,U000070,dsa_java_interview,2025-04-11T04:22:47,2025-04-11T04:29:47,10,308.9
SESS000393,U000070,mixed_scroll,2025-05-03T06:01:38,2025-05-03T06:06:58,11,207.7
SESS000394,U000071,mixed_scroll,2025-01-01T18:59:06,2025-01-01T19:05:05,12,223.6
SESS000395,U000071,entertainment_heavy,2025-09-24T05:50:43,2025-09-24T05:55:18,10,159.0
SESS000396,U000071,dsa_java_interview,2025-08-30T09:35:35,2025-08-30T09:40:55,9,235.3
SESS000397,U000071,backend_cloud,2025-11-08T07:39:50,2025-11-08T07:46:02,11,250.2
SESS000398,U000071,backend_cloud,2025-01-05T00:45:41,2025-01-05T00:47:57,4,94.5
SESS000399,U000072,mixed_scroll,2025-08-23T11:18:32,2025-08-23T11:20:26,3,80.6
SESS000400,U000072,cybersecurity,2025-04-26T16:52:11,2025-04-26T16:55:41,9,122.6
SESS000401,U000072,entertainment_heavy,2025-04-01T17:23:27,2025-04-01T17:26:54,7,138.0
SESS000402,U000072,cybersecurity,2025-09-03T18:07:50,2025-09-03T18:12:32,7,215.6
SESS000403,U000072,cybersecurity,2025-06-21T11:36:55,2025-06-21T11:42:24,7,248.4
SESS000404,U000072,gaming_hardware,2025-03-26T21:52:35,2025-03-26T21:54:21,4,43.4
SESS000405,U000072,cybersecurity,2025-04-02T03:03:58,2025-04-02T03:09:33,11,195.4
SESS000406,U000072,cybersecurity,2025-03-26T23:31:54,2025-03-26T23:34:02,4,83.6
SESS000407,U000073,mixed_scroll,2025-04-10T19:42:55,2025-04-10T19:44:35,4,62.5
SESS000408,U000073,entertainment_heavy,2025-04-28T02:01:28,2025-04-28T02:05:41,11,145.6
SESS000409,U000073,entertainment_heavy,2025-05-28T10:21:35,2025-05-28T10:24:06,7,77.9
SESS000410,U000074,dsa_java_interview,2025-08-30T23:18:31,2025-08-30T23:20:43,5,90.5
SESS000411,U000074,dsa_java_interview,2025-03-22T14:02:59,2025-03-22T14:06:40,8,160.8
SESS000412,U000074,ai_python,2025-01-06T05:21:41,2025-01-06T05:24:46,7,120.4
SESS000413,U000074,entertainment_heavy,2025-04-29T14:04:19,2025-04-29T14:09:38,8,210.7
SESS000414,U000074,dsa_java_interview,2025-04-07T16:32:59,2025-04-07T16:36:22,7,116.2
SESS000415,U000074,ai_python,2025-05-05T18:30:23,2025-05-05T18:32:08,3,64.0
SESS000416,U000074,cybersecurity,2025-08-14T11:09:48,2025-08-14T11:11:56,4,84.6
SESS000417,U000075,cybersecurity,2025-06-06T06:13:43,2025-06-06T06:18:55,12,174.9
SESS000418,U000075,ai_python,2025-11-27T18:12:02,2025-11-27T18:14:03,6,83.3
SESS000419,U000075,dsa_java_interview,2025-10-28T08:44:56,2025-10-28T08:48:39,8,142.7
SESS000420,U000075,ai_python,2025-02-03T22:47:02,2025-02-03T22:50:19,7,111.3
SESS000421,U000076,mixed_scroll,2025-02-16T12:22:45,2025-02-16T12:28:24,11,243.5
SESS000422,U000076,mixed_scroll,2025-10-06T13:36:54,2025-10-06T13:39:08,4,109.2
SESS000423,U000076,entertainment_heavy,2025-08-19T18:52:30,2025-08-19T18:54:47,5,68.1
SESS000424,U000077,backend_cloud,2025-11-30T04:51:52,2025-11-30T04:55:36,8,151.9
SESS000425,U000077,entertainment_heavy,2025-10-17T08:13:36,2025-10-17T08:15:30,4,63.8
SESS000426,U000077,ai_python,2025-04-16T17:24:19,2025-04-16T17:25:19,3,40.7
SESS000427,U000077,cybersecurity,2025-06-03T06:49:57,2025-06-03T06:52:54,8,110.1
SESS000428,U000078,mixed_scroll,2025-02-05T21:35:15,2025-02-05T21:38:04,6,90.4
SESS000429,U000078,dsa_java_interview,2025-03-18T23:53:15,2025-03-18T23:55:24,3,101.6
SESS000430,U000078,dsa_java_interview,2025-07-01T22:27:32,2025-07-01T22:29:32,6,67.0
SESS000431,U000078,backend_cloud,2025-11-27T13:41:00,2025-11-27T13:46:20,9,223.6
SESS000432,U000078,dsa_java_interview,2025-06-14T23:11:46,2025-06-14T23:14:24,7,81.5
SESS000433,U000078,gaming_hardware,2025-08-11T01:23:28,2025-08-11T01:29:37,10,234.4
SESS000434,U000078,backend_cloud,2025-01-11T08:18:37,2025-01-11T08:25:36,11,286.9
SESS000435,U000079,backend_cloud,2025-01-28T09:52:43,2025-01-28T09:57:16,8,206.3
SESS000436,U000079,gaming_hardware,2025-11-11T02:33:41,2025-11-11T02:37:00,8,114.6
SESS000437,U000079,backend_cloud,2025-10-12T11:20:22,2025-10-12T11:23:31,5,127.1
SESS000438,U000079,backend_cloud,2025-06-14T20:10:56,2025-06-14T20:13:02,6,70.8
SESS000439,U000079,backend_cloud,2025-06-23T22:30:35,2025-06-23T22:32:01,4,34.2
SESS000440,U000079,dsa_java_interview,2025-08-15T02:26:49,2025-08-15T02:32:43,10,240.2
SESS000441,U000080,mixed_scroll,2025-05-26T06:30:10,2025-05-26T06:33:42,8,145.8
SESS000442,U000080,dsa_java_interview,2025-09-01T16:29:47,2025-09-01T16:33:29,7,162.1
SESS000443,U000080,ai_python,2025-04-27T20:26:16,2025-04-27T20:27:35,3,48.0
SESS000444,U000080,dsa_java_interview,2025-06-08T05:48:28,2025-06-08T05:50:35,4,94.5
SESS000445,U000080,cybersecurity,2025-11-22T23:16:48,2025-11-22T23:22:33,11,220.9
SESS000446,U000080,dsa_java_interview,2025-01-30T05:52:29,2025-01-30T05:56:50,10,162.6
SESS000447,U000080,gaming_hardware,2025-09-21T20:01:54,2025-09-21T20:03:15,3,36.8
SESS000448,U000081,cybersecurity,2025-09-02T05:56:39,2025-09-02T06:02:50,12,221.5
SESS000449,U000081,mixed_scroll,2025-04-06T01:20:49,2025-04-06T01:23:00,4,89.5
SESS000450,U000081,entertainment_heavy,2025-11-20T02:07:57,2025-11-20T02:09:49,6,59.4
SESS000451,U000081,gaming_hardware,2025-02-01T17:41:03,2025-02-01T17:43:23,5,98.1
SESS000452,U000081,backend_cloud,2025-10-18T09:19:36,2025-10-18T09:21:53,5,71.7
SESS000453,U000081,entertainment_heavy,2025-06-17T00:24:46,2025-06-17T00:32:11,12,306.5
SESS000454,U000081,ai_python,2025-04-28T08:30:07,2025-04-28T08:34:58,12,170.8
SESS000455,U000081,gaming_hardware,2025-05-22T21:29:45,2025-05-22T21:33:03,8,126.0
SESS000456,U000082,backend_cloud,2025-10-15T22:22:39,2025-10-15T22:25:49,6,128.7
SESS000457,U000082,ai_python,2025-02-08T20:55:22,2025-02-08T21:01:13,11,242.2
SESS000458,U000082,entertainment_heavy,2025-11-06T23:23:21,2025-11-06T23:26:07,7,90.5
SESS000459,U000082,ai_python,2025-02-24T01:24:52,2025-02-24T01:29:07,10,148.6
SESS000460,U000082,gaming_hardware,2025-01-23T15:13:36,2025-01-23T15:18:49,12,207.7
SESS000461,U000082,dsa_java_interview,2025-06-25T10:34:28,2025-06-25T10:39:20,11,165.9
SESS000462,U000083,ai_python,2025-05-07T02:56:20,2025-05-07T02:59:58,9,148.2
SESS000463,U000083,mixed_scroll,2025-02-28T17:36:24,2025-02-28T17:39:50,8,108.1
SESS000464,U000083,cybersecurity,2025-07-28T08:47:21,2025-07-28T08:52:25,10,207.3
SESS000465,U000083,mixed_scroll,2025-01-15T20:09:50,2025-01-15T20:15:58,12,230.6
SESS000466,U000083,gaming_hardware,2025-06-22T18:11:22,2025-06-22T18:15:26,8,148.1
SESS000467,U000083,gaming_hardware,2025-03-03T13:50:00,2025-03-03T13:51:46,4,69.4
SESS000468,U000083,ai_python,2025-01-25T21:41:36,2025-01-25T21:43:35,3,80.0
SESS000469,U000084,mixed_scroll,2025-06-11T07:57:57,2025-06-11T07:59:42,4,59.4
SESS000470,U000084,ai_python,2025-09-23T03:33:28,2025-09-23T03:36:32,8,99.5
SESS000471,U000084,dsa_java_interview,2025-03-26T10:42:25,2025-03-26T10:46:45,9,155.8
SESS000472,U000084,dsa_java_interview,2025-05-06T18:48:37,2025-05-06T18:50:03,4,57.0
SESS000473,U000084,mixed_scroll,2025-08-01T06:42:38,2025-08-01T06:47:46,11,186.1
SESS000474,U000085,mixed_scroll,2025-05-19T17:30:21,2025-05-19T17:34:11,8,157.9
SESS000475,U000085,cybersecurity,2025-01-25T03:31:07,2025-01-25T03:37:44,12,246.8
SESS000476,U000085,backend_cloud,2025-08-16T04:51:39,2025-08-16T04:56:55,11,198.2
SESS000477,U000085,mixed_scroll,2025-01-17T02:30:06,2025-01-17T02:36:26,11,244.0
SESS000478,U000086,mixed_scroll,2025-10-09T19:08:46,2025-10-09T19:10:43,4,93.9
SESS000479,U000086,backend_cloud,2025-05-31T00:21:16,2025-05-31T00:26:29,9,225.7
SESS000480,U000086,ai_python,2025-04-01T02:16:06,2025-04-01T02:18:40,6,95.2
SESS000481,U000086,gaming_hardware,2025-09-03T03:57:35,2025-09-03T04:02:35,11,204.6
SESS000482,U000086,gaming_hardware,2025-01-23T19:22:23,2025-01-23T19:26:58,10,159.0
SESS000483,U000086,ai_python,2025-07-01T09:05:31,2025-07-01T09:08:42,7,106.5
SESS000484,U000086,gaming_hardware,2025-02-17T06:21:17,2025-02-17T06:22:52,3,76.8
SESS000485,U000087,entertainment_heavy,2025-11-04T16:15:20,2025-11-04T16:21:24,8,250.9
SESS000486,U000087,cybersecurity,2025-01-01T05:02:52,2025-01-01T05:04:51,4,69.9
SESS000487,U000087,cybersecurity,2025-06-23T21:11:11,2025-06-23T21:17:25,11,259.8
SESS000488,U000088,mixed_scroll,2025-05-06T13:20:46,2025-05-06T13:23:41,6,128.5
SESS000489,U000088,entertainment_heavy,2025-08-02T22:14:31,2025-08-02T22:17:11,4,113.0
SESS000490,U000088,backend_cloud,2025-04-28T07:17:18,2025-04-28T07:19:19,5,65.2
SESS000491,U000088,mixed_scroll,2025-09-25T20:11:04,2025-09-25T20:13:30,5,83.3
SESS000492,U000088,mixed_scroll,2025-06-20T21:55:13,2025-06-20T21:57:09,4,73.6
SESS000493,U000088,ai_python,2025-03-25T00:52:28,2025-03-25T00:56:37,10,145.5
SESS000494,U000088,ai_python,2025-11-16T05:26:10,2025-11-16T05:28:18,3,106.5
SESS000495,U000088,backend_cloud,2025-10-10T19:20:54,2025-10-10T19:24:29,8,141.4
SESS000496,U000089,cybersecurity,2025-01-13T08:38:35,2025-01-13T08:44:54,12,277.0
SESS000497,U000089,dsa_java_interview,2025-05-17T22:20:36,2025-05-17T22:24:02,4,169.3
SESS000498,U000089,ai_python,2025-03-25T05:02:44,2025-03-25T05:09:27,12,280.8
SESS000499,U000089,cybersecurity,2025-01-05T06:36:48,2025-01-05T06:39:26,5,107.1
SESS000500,U000089,cybersecurity,2025-09-10T15:00:42,2025-09-10T15:03:24,5,117.3
SESS000501,U000090,backend_cloud,2025-05-29T08:57:59,2025-05-29T09:04:38,11,270.4
SESS000502,U000090,ai_python,2025-10-30T05:55:39,2025-10-30T06:01:25,11,245.2
SESS000503,U000090,mixed_scroll,2025-04-02T10:39:30,2025-04-02T10:42:29,4,117.9
SESS000504,U000090,ai_python,2025-06-07T02:33:21,2025-06-07T02:35:21,4,72.1
SESS000505,U000090,entertainment_heavy,2025-02-01T03:50:48,2025-02-01T03:56:20,10,231.2
SESS000506,U000090,ai_python,2025-11-15T18:40:52,2025-11-15T18:46:11,9,254.7
SESS000507,U000090,mixed_scroll,2025-10-17T09:58:07,2025-10-17T10:01:30,5,138.4
SESS000508,U000090,gaming_hardware,2025-04-17T03:54:11,2025-04-17T03:57:15,5,143.3
SESS000509,U000091,entertainment_heavy,2025-02-19T05:48:57,2025-02-19T05:51:28,5,89.9
SESS000510,U000091,dsa_java_interview,2025-02-10T03:46:22,2025-02-10T03:50:47,8,165.2
SESS000511,U000091,mixed_scroll,2025-07-13T10:18:17,2025-07-13T10:21:37,8,121.5
SESS000512,U000092,entertainment_heavy,2025-06-27T05:44:02,2025-06-27T05:45:39,3,84.4
SESS000513,U000092,gaming_hardware,2025-11-06T09:06:31,2025-11-06T09:09:23,6,105.5
SESS000514,U000092,backend_cloud,2025-02-01T04:49:14,2025-02-01T04:52:31,5,146.8
SESS000515,U000092,gaming_hardware,2025-02-15T19:12:56,2025-02-15T19:18:48,8,266.3
SESS000516,U000092,dsa_java_interview,2025-01-03T07:36:19,2025-01-03T07:42:03,12,216.1
SESS000517,U000092,entertainment_heavy,2025-01-30T03:37:08,2025-01-30T03:40:21,8,108.6
SESS000518,U000092,dsa_java_interview,2025-09-25T11:23:28,2025-09-25T11:28:59,10,237.6
SESS000519,U000092,cybersecurity,2025-02-04T15:43:13,2025-02-04T15:46:31,5,145.1
SESS000520,U000093,entertainment_heavy,2025-11-18T01:04:52,2025-11-18T01:07:47,5,106.4
SESS000521,U000093,mixed_scroll,2025-10-19T06:40:31,2025-10-19T06:45:35,11,179.0
SESS000522,U000093,cybersecurity,2025-11-27T17:15:46,2025-11-27T17:18:04,7,59.4
SESS000523,U000093,entertainment_heavy,2025-10-11T13:07:00,2025-10-11T13:09:10,5,97.5
SESS000524,U000093,mixed_scroll,2025-10-15T08:05:47,2025-10-15T08:08:43,5,129.6
SESS000525,U000093,cybersecurity,2025-01-24T08:38:00,2025-01-24T08:42:29,10,159.0
SESS000526,U000093,cybersecurity,2025-08-26T09:28:58,2025-08-26T09:34:21,9,217.1
SESS000527,U000093,backend_cloud,2025-09-21T12:54:12,2025-09-21T13:00:23,11,256.8
SESS000528,U000094,mixed_scroll,2025-01-24T02:47:43,2025-01-24T02:50:58,4,133.0
SESS000529,U000094,gaming_hardware,2025-01-16T02:33:28,2025-01-16T02:36:42,6,117.6
SESS000530,U000094,ai_python,2025-03-06T11:24:22,2025-03-06T11:25:32,5,28.5
SESS000531,U000094,entertainment_heavy,2025-04-18T18:47:40,2025-04-18T18:50:33,8,114.4
SESS000532,U000095,cybersecurity,2025-01-18T05:49:56,2025-01-18T05:52:51,7,95.6
SESS000533,U000095,cybersecurity,2025-07-22T05:16:02,2025-07-22T05:19:36,6,129.1
SESS000534,U000095,gaming_hardware,2025-06-04T07:04:01,2025-06-04T07:06:16,4,94.4
SESS000535,U000095,cybersecurity,2025-09-09T07:46:27,2025-09-09T07:51:30,11,178.7
SESS000536,U000095,backend_cloud,2025-06-05T06:40:19,2025-06-05T06:44:20,10,146.9
SESS000537,U000095,cybersecurity,2025-03-14T13:35:08,2025-03-14T13:40:19,10,214.7
SESS000538,U000095,cybersecurity,2025-01-21T10:42:20,2025-01-21T10:48:06,10,236.3
SESS000539,U000095,entertainment_heavy,2025-08-09T16:00:43,2025-08-09T16:02:40,4,67.1
SESS000540,U000096,entertainment_heavy,2025-01-18T09:53:51,2025-01-18T09:55:05,3,34.9
SESS000541,U000096,backend_cloud,2025-08-19T12:50:14,2025-08-19T12:53:42,6,153.5
SESS000542,U000096,cybersecurity,2025-07-16T11:08:32,2025-07-16T11:11:51,7,116.7
SESS000543,U000096,gaming_hardware,2025-04-17T22:31:10,2025-04-17T22:37:38,12,254.0
SESS000544,U000096,cybersecurity,2025-02-23T21:25:29,2025-02-23T21:27:45,5,89.8
SESS000545,U000096,dsa_java_interview,2025-06-14T06:33:49,2025-06-14T06:39:01,9,219.0
SESS000546,U000096,dsa_java_interview,2025-10-25T10:05:02,2025-10-25T10:10:21,9,231.7
