reel_id,title,caption,transcript,ocr_text,visual_description,content_language,language_confidence,programming_languages,technologies,frameworks,topics,category,intent,difficulty,duration_seconds,creator_id,created_at,quality_score,hype_score,learning_value,career_value,practical_value,entertainment_value
CAND000084,Music moment that broke the internet,Music content - just for laughs,"Let's break down the basics of Distributed Systems step by step, starting from what it actually is.",,Stadium crowd celebrating a goal/wicket,English,0.98,,,,Music,entertainment,Entertainment,Beginner,77,CR000033,2025-09-06T03:16:38,0.463,0.014,0.142,0.121,0.359,0.929
CAND000085,Rust explained simply,Learn rust explained simply in under a minute,"Here's how Rust behaves at scale, and the trade-offs engineers make in production systems.",let mut v: Vec<i32> = Vec::new();,Split-screen code and output comparison,English,0.88,Rust,Redis,Spring Boot,Software Engineering,tech_educational,Learning,Advanced,69,CR000020,2025-05-31T06:09:43,0.936,0.17,1.0,0.484,0.753,0.262
CAND000086,Explaining Consistent Hashing,Learn explaining consistent hashing in under a minute,"Let's break down the basics of C++ step by step, starting from what it actually is.",,Terminal window running C++ commands,English,0.82,C++,Docker|Kafka,,Career,tech_educational,Project Help,Beginner,23,CR000082,2025-08-12T09:38:55,0.558,0.445,0.541,0.526,0.398,0.261
CAND000087,Music moment that broke the internet,Music content - just for laughs,"Aaj hum dekhenge ki Databases kaise kaam karta hai. First, databases basics, then a quick example with real code.",,Dance/lipsync trend clip,Hindi-English,0.81,,,,Music,entertainment,Entertainment,Intermediate,11,CR000040,2025-05-11T02:46:40,0.483,0.131,0.256,0.063,0.292,0.798
CAND000088,Coding Interviews,Coding Interviews - what nobody tells you,"Aaj hum dekhenge ki Algorithms kaise kaam karta hai. First, algorithms basics, then a quick example with real code.",,Neural network diagram with labeled layers,Hindi-English,0.75,,,,Career,career,Motivation,Intermediate,58,CR000003,2025-10-29T06:32:38,0.208,0.105,0.136,0.666,0.096,0.08
CAND000089,Cloud News update (2026),Latest in Cloud News,"Let's break down the basics of R step by step, starting from what it actually is.",// Ruby example,Split-screen code and output comparison,English,0.87,R|Ruby,Elasticsearch|MongoDB,,Technology News,tech_news,News,Beginner,82,CR000077,2025-07-24T16:31:19,0.443,0.314,0.089,0.21,0.328,0.407
CAND000090,How ML Engineers Deploy Models,Learn how ml engineers deploy models in under a minute,"If you're preparing for placements, don't just memorize JavaScript answers - understand how it actually works under the hood.",const res = await fetch('/api/data');,Terminal window running JavaScript commands,English,0.79,JavaScript,Kubernetes,Angular,Backend,tech_educational,Project Help,Intermediate,49,CR000046,2025-08-05T06:54:27,0.886,0.351,0.751,0.617,0.741,0.332
CAND000091,Music moment that broke the internet,Music content - just for laughs,"If you're preparing for placements, don't just memorize LLD answers - understand how it actually works under the hood.",,Stadium crowd celebrating a goal/wicket,English,0.8,,,,Music,entertainment,Entertainment,Intermediate,24,CR000010,2025-01-26T21:35:07,0.533,0.071,0.073,0.243,0.412,0.829
CAND000092,Scala developers be like,POV: debugging Scala at 2am,When your Scala code works on the first try but you have no idea why. Every developer knows this feeling.,,Laptop screen showing Scala code in an IDE,Telugu,0.95,Scala,,,Software Engineering,programming_meme,Entertainment,Intermediate,88,CR000078,2025-06-09T11:04:25,0.199,0.168,0.176,0.246,0.052,0.84
CAND000093,Movies moment that broke the internet,Movies content - just for laughs,"Here's how Networking behaves at scale, and the trade-offs engineers make in production systems.",,Movie clip montage with trending audio,Bengali,0.85,,,,Movies,entertainment,Humor,Advanced,55,CR000024,2025-04-28T03:08:42,0.659,0.193,0.111,0.317,0.484,0.715
CAND000094,Movies moment that broke the internet,Movies content - just for laughs,"Ee video alli navu Mobile Development bagge nodona. First, mobile development basics, then a quick example with real code.",,Funny reaction clip with captions,Kannada-English,0.85,,,,Movies,entertainment,Humor,Beginner,76,CR000016,2025-02-14T12:01:04,0.846,0.254,0.123,0.043,0.594,0.808
CAND000095,Developer Tools update (2026),Latest in Developer Tools,"Let's break down the basics of Swift step by step, starting from what it actually is.",// Swift example,Laptop screen showing Swift code in an IDE,Tamil,0.84,Swift,Docker|Terraform,,Technology News,tech_news,News,Beginner,22,CR000068,2025-02-05T21:03:17,0.762,0.381,0.321,0.227,0.596,0.121
CAND000096,Football moment that broke the internet,Football content - just for laughs,"Ee video lo manam Mobile Development gurinchi chuddam. First, mobile development basics, then a quick example with real code.",,Funny reaction clip with captions,Telugu-English,0.82,,,,Football,entertainment,Entertainment,Advanced,19,CR000045,2025-01-24T13:04:23,0.294,0.28,0.123,0.055,0.367,0.862
CAND000097,Become an AI Engineer in just 7 days - no experience needed!,Become an AI Engineer in just 7 days - no experience needed!,Top secret AI trick recruiters don't want you to know,,Person explaining AWS architecture using a whiteboard,English,0.89,,,,AI/ML,hype,Promotion,Advanced,89,CR000098,2025-02-21T21:55:24,0.54,0.834,0.231,0.241,0.397,0.183
CAND000098,Become an AI Engineer in just 7 days - no experience needed!,Become an AI Engineer in just 7 days - no experience needed!,10 AI tools that will GUARANTEE you a job in 2027!!!,,Gaming setup with GPU comparison on screen,English,0.88,,,,AI/ML,hype,Motivation,Beginner,68,CR000020,2025-08-29T13:25:12,0.151,0.874,0.171,0.124,0.1,0.312
CAND000099,Data Structures explained simply,Learn data structures explained simply in under a minute,"Let's break down the basics of Microservices step by step, starting from what it actually is.",,Cybersecurity terminal showing network commands,English,0.93,,,TensorFlow,Frontend,tech_educational,Interview Preparation,Beginner,42,CR000023,2025-03-12T00:59:27,0.683,0.291,0.652,0.671,0.428,0.152
CAND000100,Java explained simply,Learn java explained simply in under a minute,"Ee video lo manam Java gurinchi chuddam. First, java basics, then a quick example with real code.",public static void main(String[] args),Split-screen code and output comparison,Telugu-English,0.8,Java,,.NET,Mobile Development,tech_educational,Curiosity,Beginner,11,CR000022,2025-11-22T19:57:30,0.544,0.359,0.441,0.41,0.399,0.329
CAND000101,Cricket moment that broke the internet,Cricket content - just for laughs,"If you're preparing for placements, don't just memorize JavaScript answers - understand how it actually works under the hood.",,Movie clip montage with trending audio,Telugu,0.88,JavaScript,,,Cricket,entertainment,Entertainment,Intermediate,73,CR000066,2025-09-24T08:32:13,0.412,0.188,0.217,0.106,0.296,0.976
CAND000102,5 tools that will REPLACE every programmer by 2027,5 tools that will REPLACE every programmer by 2027,Learn EVERYTHING about coding in 24 hours!,,Neural network diagram with labeled layers,Telugu,0.81,,,,Career,hype,Promotion,Beginner,41,CR000070,2025-04-17T12:57:35,0.179,0.621,0.175,0.186,0.012,0.199
CAND000103,Movies moment that broke the internet,Movies content - just for laughs,"Here's how HLD behaves at scale, and the trade-offs engineers make in production systems.",,Movie clip montage with trending audio,English,0.96,,,,Movies,entertainment,Humor,Advanced,88,CR000019,2025-02-13T02:32:41,0.386,0.291,0.266,0.065,0.3,0.803
CAND000104,How Database Indexes Speed Up Queries,Learn how database indexes speed up queries in under a minute,"Aaj hum dekhenge ki C# kaise kaam karta hai. First, c# basics, then a quick example with real code.",,Terminal window running C# commands,Hindi-English,0.9,C#|R,,,Cloud,tech_educational,Project Help,Beginner,27,CR000046,2025-07-16T20:31:17,0.746,0.109,0.698,0.586,0.589,0.25
CAND000105,Comedy moment that broke the internet,Comedy content - just for laughs,"Ee video lo manam Data Science gurinchi chuddam. First, data science basics, then a quick example with real code.",,Funny reaction clip with captions,Telugu-English,0.79,,,,Comedy,entertainment,Humor,Beginner,41,CR000011,2025-09-20T01:13:49,0.642,0.191,0.195,0.136,0.362,0.907
CAND000106,Programming developers be like,POV: debugging Programming at 2am,When your Databases code works on the first try but you have no idea why. Every developer knows this feeling.,,Cybersecurity terminal showing network commands,Kannada,0.87,,,,Software Engineering,programming_meme,Entertainment,Beginner,30,CR000054,2025-09-28T20:19:35,0.682,0.179,0.108,0.221,0.586,0.832
CAND000107,Music moment that broke the internet,Music content - just for laughs,"Let's break down the basics of Generative AI step by step, starting from what it actually is.",,Funny reaction clip with captions,English,0.8,,,,Music,entertainment,Humor,Beginner,37,CR000080,2025-05-27T08:53:09,0.798,0.253,0.207,0.025,0.646,0.744
CAND000108,Resume Tips,Resume Tips - what nobody tells you,"Indha video la naam R pathi parkalam. First, r basics, then a quick example with real code.",// R example,Whiteboard diagram explaining system architecture,Tamil-English,0.91,R,,,Career,career,Career,Intermediate,33,CR000051,2025-01-08T16:09:29,0.728,0.199,0.144,0.643,0.658,0.255
CAND000109,Placement Prep,Placement Prep - what nobody tells you,"If you're preparing for placements, don't just memorize Java answers - understand how it actually works under the hood.",,Split-screen code and output comparison,English,0.96,Java,,,Career,career,Motivation,Intermediate,37,CR000050,2025-04-14T06:33:59,0.465,0.036,0.168,0.674,0.431,0.274
CAND000110,Football moment that broke the internet,Football content - just for laughs,"Here's how Load Balancing behaves at scale, and the trade-offs engineers make in production systems.",,Movie clip montage with trending audio,English,0.82,,,,Football,entertainment,Entertainment,Advanced,70,CR000012,2025-02-21T17:12:19,0.595,0.196,0.239,0.195,0.39,0.792
CAND000111,Technical Interviews,Technical Interviews - what nobody tells you,"If you're preparing for placements, don't just memorize Deep Learning answers - understand how it actually works under the hood.",,Person explaining AWS architecture using a whiteboard,English,0.89,,,,Career,career,Interview Preparation,Intermediate,22,CR000038,2025-10-21T22:37:33,0.728,0.319,0.088,0.822,0.607,0.203
CAND000112,Why Rust's Ownership Model Prevents Memory Bugs,Learn why rust's ownership model prevents memory bugs in under a minute,"Ee video lo manam System Design gurinchi chuddam. First, system design basics, then a quick example with real code.",,Neural network diagram with labeled layers,Telugu-English,0.88,,,FastAPI,Web Development,tech_educational,Interview Preparation,Beginner,26,CR000096,2025-05-23T16:57:34,0.618,0.412,0.643,0.478,0.438,0.136
CAND000113,Comedy moment that broke the internet,Comedy content - just for laughs,"If you're preparing for placements, don't just memorize Scala answers - understand how it actually works under the hood.",// Scala example,Dance/lipsync trend clip,English,0.87,Scala,,,Comedy,entertainment,Humor,Intermediate,21,CR000085,2025-01-06T19:37:29,0.498,0.205,0.293,0.169,0.439,0.801
CAND000114,Gaming moment that broke the internet,Gaming content - just for laughs,"Here's how Rust behaves at scale, and the trade-offs engineers make in production systems.",,Movie clip montage with trending audio,English,0.98,Rust,,,Gaming,entertainment,Entertainment,Advanced,59,CR000100,2025-07-15T02:14:48,0.592,0.373,0.123,0.115,0.51,0.864
CAND000115,Movies moment that broke the internet,Movies content - just for laughs,"Ee video lo manam Ruby gurinchi chuddam. First, ruby basics, then a quick example with real code.",,Dance/lipsync trend clip,Telugu-English,0.98,Ruby,,,Movies,entertainment,Entertainment,Advanced,85,CR000012,2025-01-20T18:48:47,0.615,0.86,0.116,0.155,0.447,0.901
CAND000116,Programming Language Updates update (2025),Latest in Programming Language Updates,"Let's break down the basics of Kotlin step by step, starting from what it actually is.",// Kotlin example,Split-screen code and output comparison,English,0.94,Kotlin,MongoDB|AWS,,Technology News,tech_news,News,Beginner,79,CR000014,2025-07-13T14:48:57,0.246,0.042,0.133,0.066,0.099,0.315
CAND000117,Programming developers be like,POV: debugging Programming at 2am,When your OOP code works on the first try but you have no idea why. Every developer knows this feeling.,,Person explaining AWS architecture using a whiteboard,Tamil,0.99,,,,Software Engineering,programming_meme,Entertainment,Intermediate,15,CR000026,2025-11-15T03:16:06,0.435,0.237,0.295,0.043,0.371,0.873
CAND000118,Top secret AI trick recruiters don't want you to know,Top secret AI trick recruiters don't want you to know,Become an AI Engineer in just 7 days - no experience needed!,,Cybersecurity terminal showing network commands,English,0.92,,,,AI/ML,hype,Promotion,Beginner,76,CR000095,2025-03-12T12:22:28,0.473,0.868,0.242,0.059,0.25,0.338
CAND000119,Python explained simply,Learn python explained simply in under a minute,"If you're preparing for placements, don't just memorize Python answers - understand how it actually works under the hood.",def train_model(data): ...,Split-screen code and output comparison,English,0.98,Python,,FastAPI,Software Engineering,tech_educational,Project Help,Intermediate,69,CR000082,2025-09-24T05:16:39,0.836,0.059,0.851,0.568,0.938,0.165
CAND000120,Music moment that broke the internet,Music content - just for laughs,"If you're preparing for placements, don't just memorize Cybersecurity answers - understand how it actually works under the hood.",,Stadium crowd celebrating a goal/wicket,English,0.81,,,,Music,entertainment,Entertainment,Intermediate,36,CR000006,2025-10-26T20:59:37,0.453,0.315,0.088,0.096,0.406,0.965
